Episode,Total_Reward,Moving_Average
1306,242.0,605.05
1307,608.0,604.6
1308,227.0,596.48
1309,1317.0,599.67
1310,220.0,595.5
1311,804.0,597.22
1312,236.0,593.32
1313,626.0,591.98
1314,239.0,587.98
1315,1322.0,595.01
1316,1553.0,603.14
1317,1023.0,602.99
1318,246.0,599.35
1319,1057.0,607.43
1320,628.0,603.24
1321,250.0,594.37
1322,624.0,590.12
1323,1028.0,594.01
1324,1306.0,604.61
1325,1032.0,612.58
1326,231.0,612.39
1327,1028.0,620.38
1328,1307.0,623.23
1329,238.0,619.66
1330,605.0,623.37
1331,249.0,623.58
1332,951.0,626.84
1333,610.0,625.16
1334,1062.0,633.5
1335,612.0,629.53
1336,613.0,633.34
1337,248.0,625.29
1338,1320.0,630.33
1339,619.0,634.18
1340,777.0,639.55
1341,1035.0,643.68
1342,629.0,643.85
1343,609.0,641.94
1344,621.0,640.54
1345,234.0,636.48
1346,237.0,632.57
1347,805.0,638.15
1348,625.0,642.07
1349,617.0,641.85
1350,1322.0,652.92
1351,637.0,646.06
1352,1013.0,653.78
1353,1018.0,658.29
1354,236.0,654.38
1355,793.0,660.02
1356,1122.0,668.79
1357,1261.0,675.02
1358,614.0,674.97
1359,635.0,673.36
1360,1039.0,672.4
1361,235.0,672.4
1362,998.0,680.01
1363,236.0,679.99
1364,1006.0,683.72
1365,798.0,689.34
1366,1156.0,698.43
1367,228.0,694.42
1368,1041.0,702.61
1369,1017.0,710.31
1370,803.0,704.96
1371,608.0,703.63
1372,619.0,699.35
1373,229.0,699.18
1374,247.0,694.3
1375,999.0,697.9
1376,247.0,698.03
1377,628.0,693.9
1378,630.0,694.15
1379,788.0,699.62
1380,1040.0,703.93
1381,243.0,700.22
1382,232.0,700.07
1383,238.0,695.96
1384,1563.0,701.19
1385,248.0,685.37
1386,607.0,689.12
1387,605.0,689.14
1388,796.0,683.26
1389,1338.0,694.38
1390,1332.0,701.4
1391,727.0,690.4
1392,238.0,690.48
1393,235.0,690.45
1394,250.0,686.79
1395,1337.0,697.77
1396,225.0,686.66
1397,725.0,687.55
1398,1016.0,695.54
1399,1279.0,705.87
1400,234.0,702.04
1401,1031.0,705.04
1402,603.0,708.83
1403,235.0,703.07
1404,242.0,695.21
1405,1018.0,703.1
1406,1030.0,710.98
1407,235.0,707.25
1408,224.0,707.22
1409,1042.0,704.47
1410,647.0,708.74
1411,245.0,703.15
1412,754.0,708.33
1413,1052.0,712.59
1414,1035.0,720.55
1415,601.0,713.34
1416,249.0,700.3
1417,1325.0,703.32
1418,251.0,703.37
1419,631.0,699.11
1420,243.0,695.26
1421,236.0,695.12
1422,610.0,694.98
1423,1295.0,697.65
1424,236.0,686.95
1425,606.0,682.69
1426,712.0,687.5
1427,808.0,685.3
1428,771.0,679.94
1429,242.0,679.98
1430,908.0,683.01
1431,1342.0,693.94
1432,228.0,686.71
1433,593.0,686.54
1434,632.0,682.24
1435,1673.0,692.85
1436,1014.0,696.86
1437,1296.0,707.34
1438,580.0,699.94
1439,1302.0,706.77
1440,602.0,705.02
1441,788.0,702.55
1442,229.0,698.55
1443,1334.0,705.8
1444,818.0,707.77
1445,611.0,711.54
1446,706.0,716.23
1447,735.0,715.53
1448,646.0,715.74
1449,234.0,711.91
1450,232.0,701.01
1451,246.0,697.1
1452,241.0,689.38
1453,1035.0,689.55
1454,805.0,695.24
1455,235.0,689.66
1456,247.0,680.91
1457,235.0,670.65
1458,239.0,666.9
1459,735.0,667.9
1460,234.0,659.85
1461,803.0,665.53
1462,743.0,662.98
1463,626.0,666.88
1464,1428.0,671.1
1465,1048.0,673.6
1466,238.0,664.42
1467,252.0,664.66
1468,250.0,656.75
1469,248.0,649.06
1470,737.0,648.4
1471,1011.0,652.43
1472,600.0,652.24
1473,242.0,652.37
1474,762.0,657.52
1475,245.0,649.98
1476,1064.0,658.15
1477,1409.0,665.96
1478,693.0,666.59
1479,232.0,661.03
1480,1043.0,661.06
1481,615.0,664.78
1482,247.0,664.93
1483,245.0,665.0
1484,704.0,656.41
1485,1051.0,664.44
1486,239.0,660.76
1487,813.0,662.84
1488,214.0,657.02
1489,984.0,653.48
1490,235.0,642.51
1491,245.0,637.69
1492,244.0,637.75
1493,620.0,641.6
1494,241.0,641.51
1495,247.0,630.61
1496,250.0,630.86
1497,250.0,626.11
1498,751.0,623.46
1499,1035.0,621.02
1500,616.0,624.84
1501,636.0,620.89
1502,240.0,617.26
1503,1388.0,628.79
1504,1039.0,636.76
1505,248.0,629.06
1506,1032.0,629.08
1507,605.0,632.78
1508,1289.0,643.43
1509,611.0,639.12
1510,249.0,635.14
1511,187.0,634.56
1512,221.0,629.23
1513,247.0,621.18
1514,819.0,619.02
1515,1043.0,623.44
1516,1035.0,631.3
1517,1038.0,628.43
1518,1044.0,636.36
1519,250.0,632.55
1520,722.0,637.34
1521,763.0,642.61
1522,1341.0,649.92
1523,243.0,639.4
1524,220.0,639.24
1525,249.0,635.67
1526,249.0,631.04
1527,226.0,625.22
1528,1318.0,630.69
1529,626.0,634.53
1530,250.0,627.95
1531,250.0,617.03
1532,594.0,620.69
1533,251.0,617.27
1534,248.0,613.43
1535,249.0,599.19
1536,728.0,596.33
1537,813.0,591.5
1538,609.0,591.79
1539,242.0,581.19
1540,605.0,581.22
1541,810.0,581.44
1542,602.0,585.17
1543,223.0,574.06
1544,237.0,568.25
1545,235.0,564.49
1546,249.0,559.92
1547,1058.0,563.15
1548,1024.0,566.93
1549,611.0,570.7
1550,617.0,574.55
1551,636.0,578.45
1552,235.0,578.39
1553,634.0,574.38
1554,809.0,574.42
1555,235.0,574.42
1556,235.0,574.3
1557,235.0,574.3
1558,243.0,574.34
1559,248.0,569.47
1560,246.0,569.59
1561,243.0,563.99
1562,247.0,559.03
1563,238.0,555.15
1564,235.0,543.22
1565,240.0,535.14
1566,723.0,539.99
1567,779.0,545.26
1568,575.0,548.51
1569,234.0,548.37
1570,229.0,543.29
1571,1313.0,546.31
1572,618.0,546.49
1573,1559.0,559.66
1574,626.0,558.3
1575,238.0,558.23
1576,750.0,555.09
1577,638.0,547.38
1578,609.0,546.54
1579,608.0,550.3
1580,246.0,542.33
1581,1002.0,546.2
1582,1032.0,554.05
1583,242.0,554.02
1584,636.0,553.34
1585,1048.0,553.31
1586,237.0,553.29
1587,246.0,547.62
1588,1040.0,555.88
1589,1030.0,556.34
1590,630.0,560.29
1591,630.0,564.14
1592,1035.0,572.05
1593,615.0,572.0
1594,607.0,575.66
1595,1345.0,586.64
1596,1308.0,597.22
1597,1021.0,604.93
1598,1206.0,609.48
1599,1045.0,609.58
1600,1400.0,617.42
1601,227.0,613.33
1602,726.0,618.19
1603,243.0,606.74
1604,1046.0,606.81
1605,1529.0,619.62
1606,1317.0,622.47
1607,1039.0,626.81
1608,241.0,616.33
1609,243.0,612.65
1610,597.0,616.13
1611,752.0,621.78
1612,1039.0,629.96
1613,1408.0,641.57
1614,244.0,635.82
1615,238.0,627.77
1616,722.0,624.64
1617,629.0,620.55
1618,233.0,612.44
1619,704.0,616.98
1620,610.0,615.86
1621,1059.0,618.82
1622,1315.0,618.56
1623,1565.0,631.78
1624,242.0,632.0
1625,227.0,631.78
1626,233.0,631.62
1627,243.0,631.79
1628,581.0,624.42
1629,1343.0,631.59
1630,1051.0,639.6
1631,622.0,643.32
1632,1047.0,647.85
1633,241.0,647.75
1634,248.0,647.75
1635,1024.0,655.5
1636,609.0,654.31
1637,1039.0,656.57
1638,815.0,658.63
1639,1035.0,666.56
1640,246.0,662.97
1641,243.0,657.3
1642,247.0,653.75
1643,1064.0,662.16
1644,247.0,662.26
1645,1341.0,673.32
1646,635.0,677.18
1647,627.0,672.87
1648,242.0,665.05
1649,1033.0,669.27
1650,242.0,665.52
1651,1027.0,669.43
1652,613.0,673.21
1653,621.0,673.08
1654,230.0,667.29
1655,992.0,674.86
1656,1154.0,684.05
1657,218.0,683.88
1658,241.0,683.86
1659,818.0,689.56
1660,639.0,693.49
1661,194.0,693.0
1662,611.0,696.64
1663,639.0,700.65
1664,653.0,704.83
1665,1015.0,712.58
1666,247.0,707.82
1667,638.0,706.41
1668,816.0,708.82
1669,1340.0,719.88
1670,249.0,720.08
1671,810.0,715.05
1672,806.0,716.93
1673,637.0,707.71
1674,238.0,703.83
1675,1148.0,712.93
1676,194.0,707.37
1677,1164.0,712.63
1678,1046.0,717.0
1679,223.0,713.15
1680,1422.0,724.91
1681,720.0,722.09
1682,999.0,721.76
1683,1223.0,731.57
1684,218.0,727.39
1685,241.0,719.32
1686,1046.0,727.41
1687,1039.0,735.34
1688,239.0,727.33
1689,694.0,723.97
1690,1041.0,728.08
1691,743.0,729.21
1692,1154.0,730.4
1693,1042.0,734.67
1694,787.0,736.47
1695,226.0,725.28
1696,586.0,718.06
1697,989.0,717.74
1698,251.0,708.19
1699,249.0,700.23
1700,241.0,688.64
1701,1838.0,704.75
1702,218.0,699.67
1703,1031.0,707.55
1704,1040.0,707.49
1705,1403.0,706.23
1706,243.0,695.49
1707,609.0,691.19
1708,1033.0,699.11
1709,1027.0,706.95
1710,1417.0,715.15
1711,626.0,713.89
1712,654.0,710.04
1713,586.0,701.82
1714,1153.0,710.91
1715,1025.0,718.78
1716,245.0,714.01
1717,640.0,714.12
1718,812.0,719.91
1719,225.0,715.12
1720,1036.0,719.38
1721,246.0,711.25
1722,249.0,700.59
1723,242.0,687.36
1724,1141.0,696.35
1725,612.0,700.2
1726,763.0,705.5
1727,1027.0,713.34
1728,1811.0,725.64
1729,242.0,714.63
1730,619.0,710.31
1731,236.0,706.45
1732,1043.0,706.41
1733,1579.0,719.79
1734,809.0,725.4
1735,652.0,721.68
1736,217.0,717.76
1737,249.0,709.86
1738,1327.0,714.98
1739,248.0,707.11
1740,595.0,710.6
1741,736.0,715.53
1742,607.0,719.13
1743,623.0,714.72
1744,1558.0,727.83
1745,724.0,721.66
1746,800.0,723.31
1747,797.0,725.01
1748,241.0,725.0
1749,625.0,720.92
1750,608.0,724.58
1751,1402.0,728.33
1752,1307.0,735.27
1753,641.0,735.47
1754,235.0,735.52
1755,608.0,731.68
1756,243.0,722.57
1757,719.0,727.58
1758,2333.0,748.5
1759,247.0,742.79
1760,212.0,738.52
1761,759.0,744.17
1762,1432.0,752.38
1763,776.0,753.75
1764,637.0,753.59
1765,242.0,745.86
1766,1345.0,756.84
1767,1428.0,764.74
1768,1566.0,772.24
1769,246.0,761.3
1770,240.0,761.21
1771,636.0,759.47
1772,607.0,757.48
1773,1023.0,761.34
1774,746.0,766.42
1775,241.0,757.35
1776,611.0,761.52
1777,1386.0,763.74
1778,651.0,759.79
1779,248.0,760.04
1780,247.0,748.29
1781,601.0,747.1
1782,611.0,743.22
1783,812.0,739.11
1784,234.0,739.27
1785,222.0,739.08
1786,226.0,730.88
1787,236.0,722.85
1788,632.0,726.78
1789,765.0,727.49
1790,1145.0,728.53
1791,1411.0,735.21
1792,1324.0,736.91
1793,1051.0,737.0
1794,232.0,731.45
1795,237.0,731.56
1796,1318.0,738.88
1797,234.0,731.33
1798,1003.0,738.85
1799,1324.0,749.6
1800,808.0,755.27
1801,249.0,739.38
1802,611.0,743.31
1803,639.0,739.39
1804,230.0,731.29
1805,1418.0,731.44
1806,608.0,735.09
1807,570.0,734.7
1808,1000.0,734.37
1809,248.0,726.58
1810,1322.0,725.63
1811,233.0,721.7
1812,627.0,721.43
1813,1318.0,728.75
1814,1412.0,731.34
1815,1040.0,731.49
1816,231.0,731.35
1817,621.0,731.16
1818,805.0,731.09
1819,225.0,731.09
1820,229.0,723.02
1821,228.0,722.84
1822,993.0,730.28
1823,1553.0,743.39
1824,1335.0,745.33
1825,237.0,741.58
1826,606.0,740.01
1827,747.0,737.21
1828,242.0,721.52
1829,621.0,725.31
1830,1036.0,729.48
1831,616.0,733.28
1832,610.0,728.95
1833,562.0,718.78
1834,234.0,713.03
1835,231.0,708.82
1836,1315.0,719.8
1837,1294.0,730.25
1838,564.0,722.62
1839,813.0,728.27
1840,1297.0,735.29
1841,249.0,730.42
1842,586.0,730.21
1843,231.0,726.29
1844,247.0,713.18
1845,611.0,712.05
1846,819.0,712.24
1847,237.0,706.64
1848,640.0,710.63
1849,233.0,706.71
1850,234.0,702.97
1851,1039.0,699.34
1852,789.0,694.16
1853,1349.0,701.24
1854,1436.0,713.25
1855,1415.0,721.32
1856,231.0,721.2
1857,812.0,722.13
1858,1309.0,711.89
1859,228.0,711.7
1860,618.0,715.76
1861,817.0,716.34
1862,558.0,707.6
1863,609.0,705.93
1864,220.0,701.76
1865,599.0,705.33
1866,223.0,694.11
1867,236.0,682.19
1868,618.0,672.71
1869,1068.0,680.93
1870,532.0,683.85
1871,640.0,683.89
1872,651.0,684.33
1873,1040.0,684.5
1874,1029.0,687.33
1875,1022.0,695.14
1876,1311.0,702.14
1877,639.0,694.67
1878,624.0,694.4
1879,1430.0,706.22
1880,1421.0,717.96
1881,638.0,718.33
1882,237.0,714.59
1883,1011.0,716.58
1884,239.0,716.63
1885,1041.0,724.82
1886,577.0,728.33
1887,239.0,728.36
1888,233.0,724.37
1889,607.0,722.79
1890,238.0,713.72
1891,244.0,702.05
1892,239.0,691.2
1893,650.0,687.19
1894,572.0,690.59
1895,637.0,694.59
1896,606.0,687.47
1897,1037.0,695.5
1898,226.0,687.73
1899,1311.0,687.6
1900,636.0,685.88
1901,811.0,691.5
1902,650.0,691.89
1903,237.0,687.87
1904,620.0,691.77
1905,624.0,683.83
1906,1036.0,688.11
1907,238.0,684.79
1908,1333.0,688.12
1909,1319.0,698.83
1910,615.0,691.76
1911,646.0,695.89
1912,228.0,691.9
1913,1899.0,697.71
1914,598.0,689.57
1915,243.0,681.6
1916,233.0,681.62
1917,235.0,677.76
1918,638.0,676.09
1919,637.0,680.21
1920,240.0,680.32
1921,1290.0,690.94
1922,231.0,683.32
1923,1023.0,678.02
1924,226.0,666.93
1925,1030.0,674.86
1926,587.0,674.67
1927,701.0,674.21
1928,1307.0,684.86
1929,1315.0,691.8
1930,234.0,683.78
1931,647.0,684.09
1932,607.0,684.06
1933,559.0,684.03
1934,248.0,684.17
1935,1060.0,692.46
1936,608.0,685.39
1937,1052.0,682.97
1938,1349.0,690.82
1939,244.0,685.13
1940,524.0,677.4
1941,242.0,677.33
1942,1048.0,681.95
1943,620.0,685.84
1944,1341.0,696.78
1945,622.0,696.89
1946,237.0,691.07
1947,627.0,694.97
1948,1327.0,701.84
1949,227.0,701.78
1950,600.0,705.44
1951,243.0,697.48
1952,636.0,695.95
1953,1033.0,692.79
1954,737.0,685.8
1955,242.0,674.07
1956,640.0,678.16
1957,1429.0,684.33
1958,616.0,677.4
1959,1049.0,685.61
1960,1325.0,692.68
1961,598.0,690.49
1962,230.0,687.21
1963,634.0,687.46
1964,619.0,691.45
1965,638.0,691.84
1966,1019.0,699.8
1967,1398.0,711.42
1968,1028.0,715.52
1969,1330.0,718.14
1970,233.0,715.15
1971,987.0,718.62
1972,1047.0,722.58
1973,1547.0,727.65
1974,587.0,723.23
1975,818.0,721.19
1976,233.0,710.41
1977,623.0,710.25
1978,612.0,710.13
1979,607.0,701.9
1980,587.0,693.56
1981,639.0,693.57
1982,234.0,693.54
1983,613.0,689.56
1984,1338.0,700.55
1985,1315.0,703.29
1986,237.0,699.89
1987,236.0,699.86
1988,1035.0,707.88
1989,1327.0,715.08
1990,1047.0,723.17
1991,224.0,722.97
1992,652.0,727.1
1993,622.0,726.82
1994,621.0,727.31
1995,246.0,723.4
1996,610.0,723.44
1997,703.0,720.1
1998,239.0,720.23
1999,230.0,709.42
2000,1065.0,713.71
2001,765.0,713.25
2002,249.0,709.24
2003,240.0,709.27
2004,1054.0,713.61
2005,236.0,709.73
2006,242.0,701.79
2007,1537.0,714.78
2008,1042.0,711.87
2009,639.0,705.07
2010,1128.0,710.2
2011,236.0,706.1
2012,1063.0,714.45
2013,1411.0,709.57
2014,635.0,709.94
2015,814.0,715.65
2016,1434.0,727.66
2017,635.0,731.66
2018,632.0,731.6
2019,638.0,731.61
2020,611.0,735.32
2021,1027.0,732.69
2022,249.0,732.87
2023,242.0,725.06
2024,709.0,729.89
2025,1043.0,730.02
2026,634.0,730.49
2027,623.0,729.71
2028,631.0,722.95
2029,605.0,715.85
2030,807.0,721.58
2031,241.0,717.52
2032,638.0,717.83
2033,230.0,714.54
2034,1026.0,722.32
2035,1025.0,721.97
2036,1034.0,726.23
2037,224.0,717.95
2038,801.0,712.47
2039,1038.0,720.41
2040,816.0,723.33
2041,609.0,727.0
2042,589.0,722.41
2043,1771.0,733.92
2044,605.0,726.56
2045,552.0,725.86
2046,242.0,725.91
2047,1288.0,732.52
2048,1046.0,729.71
2049,631.0,733.75
2050,635.0,734.1
2051,803.0,739.7
2052,638.0,739.72
2053,246.0,731.85
2054,249.0,726.97
2055,1340.0,737.95
2056,627.0,737.82
2057,238.0,725.91
2058,245.0,722.2
2059,223.0,713.94
2060,806.0,708.75
2061,734.0,710.11
2062,598.0,713.79
2063,640.0,713.85
2064,1296.0,720.62
2065,602.0,720.26
2066,1039.0,720.46
2067,1325.0,719.73
2068,1140.0,720.85
2069,609.0,713.64
2070,635.0,717.66
2071,239.0,710.18
2072,613.0,705.84
2073,595.0,696.32
2074,608.0,696.53
2075,1430.0,702.65
2076,1855.0,718.87
2077,795.0,720.59
2078,782.0,722.29
2079,811.0,724.33
2080,604.0,724.5
2081,387.0,721.98
2082,1025.0,729.89
2083,241.0,726.17
2084,235.0,715.14
2085,241.0,704.4
2086,621.0,708.24
2087,1040.0,716.28
2088,639.0,712.32
2089,1312.0,712.17
2090,1037.0,712.07
2091,249.0,712.32
2092,1021.0,716.01
2093,1299.0,722.78
2094,810.0,724.67
2095,653.0,728.74
2096,737.0,730.01
2097,610.0,729.08
2098,242.0,729.11
2099,809.0,734.9
2100,243.0,726.68
2101,244.0,721.47
2102,793.0,726.91
2103,809.0,732.6
2104,1563.0,737.69
2105,589.0,741.22
2106,608.0,744.88
2107,614.0,735.65
2108,628.0,731.51
2109,237.0,727.49
2110,239.0,718.6
2111,246.0,718.7
2112,747.0,715.54
2113,1316.0,714.59
2114,605.0,714.29
2115,239.0,708.54
2116,772.0,701.92
2117,640.0,701.97
2118,1139.0,707.04
2119,601.0,706.67
2120,251.0,703.07
2121,1385.0,706.65
2122,628.0,710.44
2123,241.0,710.43
2124,1303.0,716.37
2125,1031.0,716.25
2126,1028.0,720.19
2127,793.0,721.89
2128,240.0,717.98
2129,777.0,719.7
2130,785.0,719.48
2131,1279.0,729.86
2132,1565.0,739.13
2133,1003.0,746.86
2134,651.0,743.11
2135,639.0,739.25
2136,573.0,734.64
2137,1340.0,745.8
2138,766.0,745.45
2139,1047.0,745.54
2140,246.0,739.84
2141,639.0,740.14
2142,637.0,740.62
2143,636.0,729.27
2144,1006.0,733.28
2145,1008.0,737.84
2146,728.0,742.7
2147,1046.0,740.28
2148,1042.0,740.24
2149,1327.0,747.2
2150,611.0,746.96
2151,228.0,741.21
2152,1042.0,745.25
2153,234.0,745.13
2154,1119.0,753.83
2155,638.0,746.81
2156,619.0,746.73
2157,241.0,746.76
2158,1040.0,754.71
2159,600.0,758.48
2160,228.0,752.7
2161,241.0,747.77
2162,1308.0,754.87
2163,240.0,750.87
2164,1040.0,748.31
2165,641.0,748.7
2166,607.0,744.38
2167,641.0,737.54
2168,252.0,728.66
2169,1279.0,735.36
2170,1045.0,739.46
2171,232.0,739.39
2172,1028.0,743.54
2173,233.0,739.92
2174,608.0,739.92
2175,1040.0,736.02
2176,1039.0,727.86
2177,1059.0,730.5
2178,2850.0,751.18
2179,1325.0,756.32
2180,561.0,755.89
2181,623.0,758.25
2182,591.0,753.91
2183,611.0,757.61
2184,1042.0,765.68
2185,967.0,772.94
2186,1330.0,780.03
2187,1043.0,780.06
2188,237.0,776.04
2189,607.0,768.99
2190,1068.0,769.3
2191,1338.0,780.19
2192,640.0,776.38
2193,612.0,769.51
2194,242.0,763.83
2195,602.0,763.32
2196,1023.0,766.18
2197,586.0,765.94
2198,249.0,766.01
2199,1429.0,772.21
2200,1053.0,780.31
2201,243.0,780.3
2202,633.0,778.7
2203,251.0,773.12
2204,1321.0,770.7
2205,633.0,771.14
2206,1032.0,775.38
2207,252.0,771.76
2208,1014.0,775.62
2209,613.0,779.38
2210,1034.0,787.33
2211,610.0,790.97
2212,1419.0,797.69
2213,624.0,790.77
2214,1338.0,798.1
2215,638.0,802.09
2216,653.0,800.9
2217,1315.0,807.65
2218,609.0,802.35
2219,1038.0,806.72
2220,1328.0,817.49
2221,1557.0,819.21
2222,770.0,820.63
2223,248.0,820.7
2224,607.0,813.74
2225,611.0,809.54
2226,642.0,805.68
2227,1576.0,813.51
2228,579.0,816.9
2229,239.0,811.52
2230,1329.0,816.96
2231,758.0,811.75
2232,812.0,804.22
2233,1033.0,804.52
2234,613.0,804.14
2235,622.0,803.97
2236,635.0,804.59
2237,617.0,797.36
2238,814.0,797.84
2239,1347.0,800.84
2240,607.0,804.45
2241,1352.0,811.58
2242,793.0,813.14
2243,638.0,813.16
2244,240.0,805.5
2245,1336.0,808.78
2246,1270.0,814.2
2247,243.0,806.17
2248,635.0,802.1
2249,567.0,794.5
2250,238.0,790.77
2251,240.0,790.89
2252,602.0,786.49
2253,211.0,786.26
2254,239.0,777.46
2255,225.0,773.33
2256,631.0,773.45
2257,616.0,777.2
2258,1142.0,778.22
2259,634.0,778.56
2260,1012.0,786.4
2261,243.0,786.42
2262,625.0,779.59
2263,599.0,783.18
2264,247.0,775.25
2265,245.0,771.29
2266,629.0,771.51
2267,606.0,771.16
2268,233.0,770.97
2269,252.0,760.7
2270,209.0,752.34
2271,641.0,756.43
2272,639.0,752.54
2273,1335.0,763.56
2274,1041.0,767.89
2275,585.0,763.34
2276,242.0,755.37
2277,1276.0,757.54
2278,1340.0,742.44
2279,641.0,735.6
2280,234.0,732.33
2281,1039.0,736.49
2282,806.0,738.64
2283,1318.0,745.71
2284,244.0,737.73
2285,620.0,734.26
2286,1047.0,731.43
2287,247.0,723.47
2288,1039.0,731.49
2289,1304.0,738.46
2290,1329.0,741.07
2291,1063.0,738.32
2292,1324.0,745.16
2293,625.0,745.29
2294,1043.0,753.3
2295,1041.0,757.69
2296,620.0,753.66
2297,2214.0,769.94
2298,143.0,768.88
2299,1031.0,764.9
2300,247.0,756.84
2301,627.0,760.68
2302,810.0,762.45
2303,793.0,767.87
2304,1013.0,764.79
2305,1132.0,769.78
2306,1319.0,772.65
2307,623.0,776.36
2308,639.0,772.61
2309,1024.0,776.72
2310,1016.0,776.54
2311,1340.0,783.84
2312,1832.0,787.97
2313,1035.0,792.08
2314,234.0,781.04
2315,1151.0,786.17
2316,1150.0,791.14
2317,762.0,785.61
2318,243.0,781.95
2319,1070.0,782.27
2320,652.0,775.51
2321,1142.0,771.36
2322,632.0,769.98
2323,791.0,775.41
2324,244.0,771.78
2325,1041.0,776.08
2326,638.0,776.04
2327,1035.0,770.63
2328,817.0,773.01
2329,1916.0,789.78
2330,631.0,782.8
2331,638.0,781.6
2332,250.0,775.98
2333,608.0,771.73
2334,1023.0,775.83
2335,635.0,775.96
2336,1022.0,779.83
2337,1030.0,783.96
2338,1040.0,786.22
2339,244.0,775.19
2340,1045.0,779.57
2341,640.0,772.45
2342,617.0,770.69
2343,1334.0,777.65
2344,630.0,781.55
2345,634.0,774.53
2346,633.0,768.16
2347,623.0,771.96
2348,237.0,767.98
2349,1148.0,773.79
2350,232.0,773.73
2351,605.0,777.38
2352,1049.0,781.85
2353,570.0,785.44
2354,1046.0,793.51
2355,632.0,797.58
2356,251.0,793.78
2357,617.0,793.79
2358,224.0,784.61
2359,603.0,784.3
2360,599.0,780.17
2361,605.0,783.79
2362,1142.0,788.96
2363,634.0,789.31
2364,1036.0,797.2
2365,626.0,801.01
2366,750.0,802.22
2367,1035.0,806.51
2368,1068.0,814.86
2369,1337.0,825.71
2370,1324.0,836.86
2371,1352.0,843.97
2372,1042.0,848.0
2373,609.0,840.74
2374,625.0,836.58
2375,609.0,836.82
2376,1344.0,847.84
2377,1043.0,845.51
2378,988.0,841.99
2379,1681.0,852.39
2380,245.0,852.5
2381,608.0,848.19
2382,243.0,842.56
2383,648.0,835.86
2384,249.0,835.91
2385,1344.0,843.15
2386,1314.0,845.82
2387,626.0,849.61
2388,782.0,847.04
2389,1322.0,847.22
2390,1026.0,844.19
2391,1026.0,843.82
2392,1038.0,840.96
2393,244.0,837.15
2394,1334.0,840.06
2395,1156.0,841.21
2396,1040.0,845.41
2397,749.0,830.76
2398,627.0,835.6
2399,2303.0,848.32
2400,639.0,852.24
2401,639.0,852.36
2402,1325.0,857.51
2403,628.0,855.86
2404,236.0,848.09
2405,634.0,843.11
2406,607.0,835.99
2407,1771.0,847.47
2408,616.0,847.24
2409,1429.0,851.29
2410,615.0,847.28
2411,590.0,839.78
2412,1340.0,834.86
2413,652.0,831.03
2414,1332.0,842.01
2415,249.0,832.99
2416,734.0,828.83
2417,619.0,827.4
2418,1048.0,835.45
2419,246.0,827.21
2420,1315.0,833.84
2421,1024.0,832.66
2422,702.0,833.36
2423,612.0,831.57
2424,796.0,837.09
2425,636.0,833.04
2426,200.0,828.66
2427,1322.0,831.53
2428,607.0,829.43
2429,1066.0,820.93
2430,242.0,817.04
2431,1109.0,821.75
2432,815.0,827.4
2433,1323.0,834.55
2434,2831.0,852.63
2435,609.0,852.37
2436,607.0,848.22
2437,639.0,844.31
2438,246.0,836.37
2439,-283.0,831.1
2440,579.0,826.44
2441,1322.0,833.26
2442,651.0,833.6
2443,249.0,822.75
2444,638.0,822.83
2445,964.0,826.13
2446,241.0,822.21
2447,1045.0,826.43
2448,808.0,832.14
2449,1141.0,832.07
2450,1154.0,841.29
2451,651.0,841.75
2452,1146.0,842.72
2453,1028.0,847.3
2454,1417.0,851.01
2455,1026.0,854.95
2456,612.0,858.56
2457,1317.0,865.56
2458,806.0,871.38
2459,809.0,873.44
2460,743.0,874.88
2461,1034.0,879.17
2462,610.0,873.85
2463,1042.0,877.93
2464,617.0,873.74
2465,1044.0,877.92
2466,1037.0,880.79
2467,710.0,877.54
2468,1021.0,877.07
2469,646.0,870.16
2470,619.0,863.11
2471,713.0,856.72
2472,593.0,852.23
2473,1303.0,859.17
2474,1337.0,866.29
2475,621.0,866.41
2476,245.0,855.42
2477,630.0,851.29
2478,1312.0,854.53
2479,651.0,844.23
2480,1311.0,854.89
2481,815.0,856.96
2482,1154.0,866.07
2483,593.0,865.52
2484,250.0,865.53
2485,1343.0,865.52
2486,609.0,858.47
2487,616.0,858.37
2488,1556.0,866.11
2489,615.0,859.04
