Episode,Total_Reward,Moving_Average,Episode_Length,Step_Count,Success
15745,1165.0,583.11,106,745982,0
15746,1161.0,593.0,105,746087,0
15747,1150.0,600.77,108,746195,0
15748,170.0,598.55,28,746223,0
15749,1145.0,598.55,106,746329,0
15750,392.0,600.77,47,746376,0
15751,170.0,600.77,29,746405,0
15752,1159.0,608.47,107,746512,0
15753,393.0,607.67,45,746557,0
15754,373.0,606.53,40,746597,0
15755,484.0,599.83,62,746659,0
15756,171.0,597.62,30,746689,0
15757,393.0,597.81,45,746734,0
15758,1158.0,607.68,108,746842,0
15759,1154.0,617.48,105,746947,0
15760,372.0,617.22,40,746987,0
15761,391.0,617.22,49,747036,0
15762,372.0,609.45,39,747075,0
15763,393.0,601.85,46,747121,0
15764,170.0,601.86,28,747149,0
15765,170.0,599.63,28,747177,0
15766,1358.0,611.51,133,747310,0
15767,386.0,611.65,39,747349,0
15768,170.0,611.67,28,747377,0
15769,178.0,601.94,29,747406,0
15770,372.0,601.81,40,747446,0
15771,375.0,601.67,40,747486,0
15772,1160.0,609.55,107,747593,0
15773,394.0,602.12,45,747638,0
15774,382.0,602.24,40,747678,0
15775,373.0,602.18,40,747718,0
15776,1154.0,602.21,106,747824,0
15777,395.0,601.33,48,747872,0
15778,1144.0,611.07,107,747979,0
15779,485.0,604.46,54,748033,0
15780,482.0,607.54,53,748086,0
15781,482.0,610.59,53,748139,0
15782,392.0,609.75,45,748184,0
15783,168.0,599.91,29,748213,0
15784,371.0,598.77,40,748253,0
15785,171.0,598.78,28,748281,0
15786,484.0,592.11,53,748334,0
15787,390.0,594.31,47,748381,0
15788,172.0,584.43,29,748410,0
15789,170.0,582.42,28,748438,0
15790,172.0,582.4,26,748464,0
15791,172.0,580.32,28,748492,0
15792,170.0,570.54,28,748520,0
15793,170.0,568.52,28,748548,0
15794,170.0,563.25,28,748576,0
15795,1148.0,562.35,104,748680,0
15796,1134.0,562.09,114,748794,0
15797,172.0,562.11,29,748823,0
15798,171.0,552.35,27,748850,0
15799,172.0,542.65,28,748878,0
15800,1151.0,541.94,106,748984,0
15801,174.0,541.99,30,749014,0
15802,170.0,539.96,29,749043,0
15803,1151.0,547.6,105,749148,0
15804,372.0,539.8,40,749188,0
15805,1235.0,550.4,122,749310,0
15806,172.0,539.92,27,749337,0
15807,391.0,532.22,44,749381,0
15808,392.0,534.45,43,749424,0
15809,168.0,523.94,28,749452,0
15810,375.0,523.71,40,749492,0
15811,373.0,515.93,40,749532,0
15812,1164.0,523.81,107,749639,0
15813,380.0,523.69,42,749681,0
15814,171.0,513.9,27,749708,0
15815,1147.0,513.79,105,749813,0
15816,1160.0,513.88,107,749920,0
15817,375.0,512.8,40,749960,0
15818,391.0,515.02,46,750006,0
15819,170.0,511.87,28,750034,0
15820,169.0,501.92,29,750063,0
15821,169.0,499.89,29,750092,0
15822,394.0,499.92,45,750137,0
15823,170.0,497.9,29,750166,0
15824,168.0,495.63,28,750194,0
15825,394.0,495.65,44,750238,0
15826,485.0,488.27,53,750291,0
15827,394.0,490.53,46,750337,0
15828,170.0,490.51,28,750365,0
15829,393.0,492.76,46,750411,0
15830,172.0,490.55,27,750438,0
15831,1148.0,500.32,105,750543,0
15832,390.0,502.51,46,750589,0
15833,485.0,495.85,55,750644,0
15834,1149.0,505.66,105,750749,0
15835,1153.0,515.48,106,750855,0
15836,372.0,506.91,40,750895,0
15837,1231.0,515.26,112,751007,0
15838,391.0,506.79,45,751052,0
15839,372.0,499.06,38,751090,0
15840,175.0,499.11,28,751118,0
15841,172.0,496.88,28,751146,0
15842,485.0,497.89,51,751197,0
15843,372.0,499.91,40,751237,0
15844,390.0,502.1,48,751285,0
15845,371.0,494.16,38,751323,0
15846,1218.0,494.73,111,751434,0
15847,391.0,487.14,45,751479,0
15848,383.0,489.27,41,751520,0
15849,374.0,481.56,39,751559,0
15850,1154.0,489.18,107,751666,0
15851,1359.0,501.07,134,751800,0
15852,172.0,491.2,27,751827,0
15853,391.0,491.18,49,751876,0
15854,390.0,491.35,46,751922,0
15855,1161.0,498.12,107,752029,0
15856,1161.0,508.02,107,752136,0
15857,173.0,505.82,27,752163,0
15858,173.0,495.97,27,752190,0
15859,173.0,486.16,31,752221,0
15860,1154.0,493.98,105,752326,0
15861,1150.0,501.57,106,752432,0
15862,391.0,501.76,47,752479,0
15863,170.0,499.53,27,752506,0
15864,172.0,499.55,27,752533,0
15865,172.0,499.57,27,752560,0
15866,393.0,489.92,45,752605,0
15867,985.0,495.91,93,752698,0
15868,392.0,498.13,45,752743,0
15869,1235.0,508.7,112,752855,0
15870,1355.0,518.53,131,752986,0
15871,393.0,518.71,45,753031,0
15872,172.0,508.83,29,753060,0
15873,689.0,511.78,65,753125,0
15874,1156.0,519.52,104,753229,0
15875,391.0,519.7,47,753276,0
15876,168.0,509.84,30,753306,0
15877,1157.0,517.46,107,753413,0
15878,1235.0,518.37,112,753525,0
15879,1223.0,525.75,114,753639,0
15880,388.0,524.81,47,753686,0
15881,483.0,524.82,56,753742,0
15882,379.0,524.69,40,753782,0
15883,373.0,526.74,41,753823,0
15884,175.0,524.78,28,753851,0
15885,173.0,524.8,29,753880,0
15886,370.0,523.66,41,753921,0
15887,392.0,523.68,45,753966,0
15888,170.0,523.66,31,753997,0
15889,394.0,525.9,44,754041,0
15890,377.0,527.95,45,754086,0
15891,1123.0,537.46,124,754210,0
15892,483.0,540.59,52,754262,0
15893,485.0,543.74,53,754315,0
15894,393.0,545.97,44,754359,0
15895,1149.0,545.98,107,754466,0
15896,686.0,541.5,66,754532,0
15897,170.0,541.48,28,754560,0
15898,170.0,541.47,28,754588,0
15899,486.0,544.61,53,754641,0
15900,486.0,537.96,53,754694,0
15901,172.0,537.94,30,754724,0
15902,375.0,539.99,41,754765,0
15903,390.0,532.38,46,754811,0
15904,170.0,530.36,28,754839,0
15905,170.0,519.71,28,754867,0
15906,375.0,521.74,41,754908,0
15907,1156.0,529.39,107,755015,0
15908,700.0,532.47,72,755087,0
15909,175.0,532.54,28,755115,0
15910,175.0,530.54,28,755143,0
15911,390.0,530.71,48,755191,0
15912,390.0,522.97,47,755238,0
15913,172.0,520.89,28,755266,0
15914,400.0,523.18,43,755309,0
15915,1172.0,523.43,108,755417,0
15916,1147.0,523.3,104,755521,0
15917,1147.0,531.02,108,755629,0
15918,1132.0,538.43,118,755747,0
15919,170.0,538.43,27,755774,0
15920,1216.0,548.9,121,755895,0
15921,1146.0,558.67,104,755999,0
15922,373.0,558.46,43,756042,0
15923,172.0,558.48,29,756071,0
15924,369.0,560.49,40,756111,0
15925,175.0,558.3,28,756139,0
15926,386.0,557.31,46,756185,0
15927,1142.0,564.79,107,756292,0
15928,170.0,564.79,28,756320,0
15929,170.0,562.56,28,756348,0
15930,1221.0,573.05,111,756459,0
15931,392.0,565.49,46,756505,0
15932,170.0,563.29,28,756533,0
15933,1144.0,569.88,110,756643,0
15934,1238.0,570.77,113,756756,0
15935,1155.0,570.79,105,756861,0
15936,394.0,571.01,44,756905,0
15937,378.0,562.48,39,756944,0
15938,391.0,562.48,46,756990,0
15939,1222.0,570.98,112,757102,0
15940,400.0,573.23,43,757145,0
15941,376.0,575.27,39,757184,0
15942,1238.0,582.8,113,757297,0
15943,179.0,580.87,28,757325,0
15944,1149.0,588.46,107,757432,0
15945,372.0,588.47,45,757477,0
15946,479.0,581.08,53,757530,0
15947,172.0,578.89,27,757557,0
15948,372.0,578.78,41,757598,0
15949,173.0,576.77,28,757626,0
15950,1220.0,577.43,113,757739,0
15951,971.0,573.55,90,757829,0
15952,1156.0,583.39,104,757933,0
15953,170.0,581.18,28,757961,0
15954,171.0,578.99,29,757990,0
15955,375.0,571.13,40,758030,0
15956,168.0,561.2,28,758058,0
15957,1157.0,571.04,106,758164,0
15958,391.0,573.22,47,758211,0
15959,168.0,573.17,31,758242,0
15960,172.0,563.35,27,758269,0
15961,392.0,555.77,48,758317,0
15962,392.0,555.78,46,758363,0
15963,372.0,557.8,40,758403,0
15964,172.0,557.8,29,758432,0
15965,373.0,559.81,39,758471,0
15966,2071.0,576.59,203,758674,0
15967,175.0,568.49,28,758702,0
15968,175.0,566.32,28,758730,0
15969,1123.0,565.2,122,758852,0
15970,175.0,553.4,28,758880,0
15971,1220.0,561.67,111,758991,0
15972,1141.0,571.36,114,759105,0
15973,1237.0,576.84,111,759216,0
15974,170.0,566.98,27,759243,0
15975,1222.0,575.29,112,759355,0
15976,1223.0,585.84,110,759465,0
15977,175.0,576.02,28,759493,0
15978,381.0,567.48,47,759540,0
15979,373.0,558.98,39,759579,0
15980,1147.0,566.57,109,759688,0
15981,2131.0,583.05,208,759896,0
15982,172.0,580.98,28,759924,0
15983,1164.0,588.89,107,760031,0
15984,1218.0,599.32,123,760154,0
15985,1150.0,609.09,106,760260,0
15986,966.0,615.05,103,760363,0
15987,174.0,612.87,30,760393,0
15988,173.0,612.9,30,760423,0
15989,173.0,610.69,28,760451,0
15990,388.0,610.8,45,760496,0
15991,1152.0,611.09,106,760602,0
15992,172.0,607.98,28,760630,0
15993,172.0,604.85,27,760657,0
15994,391.0,604.83,48,760705,0
15995,697.0,600.31,70,760775,0
15996,478.0,598.23,53,760828,0
15997,171.0,598.24,30,760858,0
15998,396.0,600.5,45,760903,0
15999,1232.0,607.96,117,761020,0
16000,392.0,607.02,46,761066,0
16001,169.0,606.99,31,761097,0
16002,386.0,607.1,46,761143,0
16003,480.0,608.0,54,761197,0
16004,1147.0,617.77,111,761308,0
16005,1146.0,627.53,105,761413,0
16006,1125.0,635.03,117,761530,0
16007,393.0,627.4,49,761579,0
16008,1153.0,631.93,108,761687,0
16009,171.0,631.89,30,761717,0
16010,392.0,634.06,43,761760,0
16011,374.0,633.9,47,761807,0
16012,481.0,634.81,55,761862,0
16013,372.0,636.81,39,761901,0
16014,396.0,636.77,45,761946,0
16015,1138.0,636.43,114,762060,0
16016,1149.0,636.45,106,762166,0
16017,169.0,626.67,29,762195,0
16018,172.0,617.07,28,762223,0
16019,701.0,622.38,73,762296,0
16020,1223.0,622.45,112,762408,0
16021,172.0,612.71,27,762435,0
16022,170.0,610.68,28,762463,0
16023,1146.0,620.42,105,762568,0
16024,1149.0,628.22,107,762675,0
16025,1160.0,638.07,109,762784,0
16026,157.0,635.78,28,762812,0
16027,169.0,626.05,27,762839,0
16028,170.0,626.05,28,762867,0
16029,1146.0,635.81,106,762973,0
16030,174.0,625.34,28,763001,0
16031,486.0,626.28,55,763056,0
16032,393.0,628.51,43,763099,0
16033,1157.0,628.64,110,763209,0
16034,173.0,617.99,28,763237,0
16035,1956.0,626.0,203,763440,0
16036,170.0,623.76,28,763468,0
16037,383.0,623.81,43,763511,0
16038,1962.0,639.52,189,763700,0
16039,1151.0,638.81,111,763811,0
16040,486.0,639.67,57,763868,0
16041,170.0,637.61,28,763896,0
16042,400.0,629.23,43,763939,0
16043,1146.0,638.9,104,764043,0
16044,1146.0,638.87,110,764153,0
16045,372.0,638.87,39,764192,0
16046,1146.0,645.54,105,764297,0
16047,170.0,645.52,26,764323,0
16048,175.0,643.55,28,764351,0
16049,169.0,643.51,32,764383,0
16050,172.0,633.03,28,764411,0
16051,1145.0,634.77,107,764518,0
16052,394.0,627.15,44,764562,0
16053,484.0,630.29,57,764619,0
16054,172.0,630.3,28,764647,0
16055,395.0,630.5,45,764692,0
16056,173.0,630.55,30,764722,0
16057,169.0,620.67,27,764749,0
16058,373.0,620.49,39,764788,0
16059,371.0,622.52,39,764827,0
16060,484.0,625.64,53,764880,0
16061,172.0,623.44,28,764908,0
16062,1133.0,630.85,122,765030,0
16063,172.0,628.85,28,765058,0
16064,1153.0,638.66,104,765162,0
16065,171.0,636.64,28,765190,0
16066,372.0,619.65,40,765230,0
16067,488.0,622.78,54,765284,0
16068,1145.0,632.48,106,765390,0
16069,1153.0,632.78,107,765497,0
16070,1153.0,642.56,106,765603,0
16071,173.0,632.09,28,765631,0
16072,1152.0,632.2,106,765737,0
16073,1146.0,631.29,106,765843,0
16074,171.0,631.3,29,765872,0
16075,485.0,623.93,55,765927,0
16076,391.0,615.61,44,765971,0
16077,170.0,615.56,28,765999,0
16078,483.0,616.58,53,766052,0
16079,177.0,614.62,29,766081,0
16080,172.0,604.87,27,766108,0
16081,392.0,587.48,44,766152,0
16082,1129.0,597.05,117,766269,0
16083,172.0,587.13,28,766297,0
16084,173.0,576.68,28,766325,0
16085,172.0,566.9,27,766352,0
16086,1222.0,569.46,114,766466,0
16087,392.0,571.64,44,766510,0
16088,172.0,571.63,27,766537,0
16089,1124.0,581.14,117,766654,0
16090,171.0,578.97,29,766683,0
16091,171.0,569.16,28,766711,0
16092,373.0,571.17,40,766751,0
16093,1156.0,581.01,110,766861,0
16094,394.0,581.04,45,766906,0
16095,173.0,575.8,28,766934,0
16096,172.0,572.74,30,766964,0
16097,394.0,574.97,46,767010,0
16098,484.0,575.85,54,767064,0
16099,1504.0,578.57,145,767209,0
16100,678.0,581.43,64,767273,0
16101,677.0,586.51,65,767338,0
16102,170.0,584.35,27,767365,0
16103,484.0,584.39,58,767423,0
16104,396.0,576.88,43,767466,0
16105,1125.0,576.67,117,767583,0
16106,1484.0,580.26,139,767722,0
16107,170.0,578.03,27,767749,0
16108,391.0,570.41,51,767800,0
16109,173.0,570.43,29,767829,0
16110,373.0,570.24,41,767870,0
16111,170.0,568.2,27,767897,0
16112,1223.0,575.62,113,768010,0
16113,392.0,575.82,46,768056,0
16114,170.0,573.56,28,768084,0
16115,488.0,567.06,56,768140,0
16116,172.0,557.29,27,768167,0
16117,1153.0,567.13,106,768273,0
16118,170.0,567.11,27,768300,0
16119,372.0,563.82,39,768339,0
16120,393.0,555.52,47,768386,0
16121,388.0,557.68,45,768431,0
16122,1146.0,567.44,107,768538,0
16123,482.0,560.8,52,768590,0
16124,171.0,551.02,26,768616,0
16125,486.0,544.28,55,768671,0
16126,373.0,546.44,38,768709,0
16127,486.0,549.61,55,768764,0
16128,169.0,549.6,32,768796,0
16129,171.0,539.85,30,768826,0
16130,171.0,539.82,30,768856,0
16131,862.0,543.58,103,768959,0
16132,1160.0,551.25,106,769065,0
16133,172.0,541.4,30,769095,0
16134,371.0,543.38,40,769135,0
16135,390.0,527.72,48,769183,0
16136,391.0,529.93,45,769228,0
16137,170.0,527.8,28,769256,0
16138,380.0,511.98,47,769303,0
16139,486.0,505.33,58,769361,0
16140,1145.0,511.92,106,769467,0
16141,168.0,511.9,28,769495,0
16142,170.0,509.6,28,769523,0
16143,370.0,501.84,38,769561,0
16144,487.0,495.25,56,769617,0
16145,393.0,495.46,46,769663,0
16146,2102.0,505.02,198,769861,0
16147,1223.0,515.55,113,769974,0
16148,1223.0,526.03,112,770086,0
16149,170.0,526.04,27,770113,0
16150,385.0,528.17,42,770155,0
16151,173.0,518.45,29,770184,0
16152,392.0,518.43,49,770233,0
16153,1146.0,525.05,105,770338,0
16154,174.0,525.07,30,770368,0
16155,1145.0,532.57,106,770474,0
16156,965.0,540.49,93,770567,0
16157,174.0,540.54,30,770597,0
16158,2060.0,557.41,214,770811,0
16159,373.0,557.43,39,770850,0
16160,1148.0,564.07,104,770954,0
16161,372.0,566.07,41,770995,0
16162,1237.0,567.11,113,771108,0
16163,1237.0,577.76,112,771220,0
16164,391.0,570.14,45,771265,0
16165,172.0,570.15,29,771294,0
16166,1354.0,579.97,132,771426,0
16167,169.0,576.78,31,771457,0
16168,1161.0,576.94,107,771564,0
16169,173.0,567.14,29,771593,0
16170,1145.0,567.06,113,771706,0
16171,483.0,570.16,52,771758,0
16172,1124.0,569.88,119,771877,0
16173,174.0,560.16,29,771906,0
16174,1245.0,570.9,117,772023,0
16175,172.0,567.77,26,772049,0
16176,370.0,567.56,39,772088,0
16177,1217.0,578.03,117,772205,0
16178,393.0,577.13,49,772254,0
16179,170.0,577.06,27,772281,0
16180,1152.0,586.86,105,772386,0
16181,1165.0,594.59,105,772491,0
16182,173.0,585.03,31,772522,0
16183,171.0,585.02,26,772548,0
16184,170.0,584.99,28,772576,0
16185,1237.0,595.64,113,772689,0
16186,1135.0,594.77,111,772800,0
16187,170.0,592.55,30,772830,0
16188,171.0,592.54,28,772858,0
16189,375.0,585.05,40,772898,0
16190,169.0,585.03,27,772925,0
16191,1151.0,594.83,107,773032,0
16192,170.0,592.8,28,773060,0
16193,172.0,582.96,29,773089,0
16194,378.0,582.8,46,773135,0
16195,172.0,582.79,27,773162,0
16196,1150.0,592.57,105,773267,0
16197,375.0,592.38,40,773307,0
16198,1223.0,599.77,115,773422,0
16199,170.0,586.43,27,773449,0
16200,2119.0,600.84,207,773656,0
16201,172.0,595.79,28,773684,0
16202,172.0,595.81,30,773714,0
16203,1879.0,609.76,219,773933,0
16204,394.0,609.74,44,773977,0
16205,1238.0,610.87,112,774089,0
16206,376.0,599.79,40,774129,0
16207,371.0,601.8,40,774169,0
16208,168.0,599.57,28,774197,0
16209,391.0,601.75,47,774244,0
16210,488.0,602.9,53,774297,0
16211,1156.0,612.76,104,774401,0
16212,1150.0,612.03,107,774508,0
16213,371.0,611.82,41,774549,0
16214,1141.0,621.53,112,774661,0
16215,173.0,618.38,28,774689,0
16216,1220.0,628.86,118,774807,0
16217,1224.0,629.57,113,774920,0
16218,1135.0,639.22,112,775032,0
16219,1158.0,647.08,107,775139,0
16220,169.0,644.84,28,775167,0
16221,172.0,642.68,29,775196,0
16222,399.0,635.21,45,775241,0
16223,482.0,635.21,62,775303,0
16224,1219.0,645.69,113,775416,0
16225,1222.0,653.05,112,775528,0
16226,1151.0,660.83,107,775635,0
16227,2077.0,676.74,390,776025,0
16228,175.0,676.8,28,776053,0
16229,170.0,676.79,31,776084,0
16230,176.0,676.84,29,776113,0
16231,1146.0,679.68,104,776217,0
16232,485.0,672.93,53,776270,0
16233,170.0,672.91,27,776297,0
16234,1142.0,680.62,106,776403,0
16235,169.0,678.41,28,776431,0
16236,389.0,678.39,46,776477,0
16237,169.0,678.38,32,776509,0
16238,399.0,678.57,45,776554,0
16239,487.0,678.58,56,776610,0
16240,170.0,668.83,28,776638,0
16241,168.0,668.83,28,776666,0
16242,1151.0,678.64,105,776771,0
16243,396.0,678.9,46,776817,0
16244,1359.0,687.62,134,776951,0
16245,167.0,685.36,31,776982,0
16246,483.0,669.17,62,777044,0
16247,1237.0,669.31,111,777155,0
16248,390.0,660.98,46,777201,0
16249,372.0,663.0,38,777239,0
16250,1144.0,670.59,107,777346,0
16251,1236.0,681.22,113,777459,0
16252,1143.0,688.73,106,777565,0
16253,1155.0,688.82,105,777670,0
16254,1152.0,698.6,104,777774,0
16255,488.0,692.03,54,777828,0
16256,170.0,684.08,27,777855,0
16257,170.0,684.04,29,777884,0
16258,485.0,668.29,53,777937,0
16259,1151.0,676.07,105,778042,0
16260,387.0,668.46,44,778086,0
16261,488.0,669.62,54,778140,0
16262,1123.0,668.48,122,778262,0
16263,1228.0,668.39,113,778375,0
16264,1147.0,675.95,105,778480,0
16265,1223.0,686.46,111,778591,0
16266,171.0,674.63,29,778620,0
16267,1124.0,684.18,120,778740,0
16268,486.0,677.43,60,778800,0
16269,1151.0,687.21,104,778904,0
16270,1221.0,687.97,113,779017,0
16271,1137.0,694.51,112,779129,0
16272,170.0,684.97,27,779156,0
16273,170.0,684.93,27,779183,0
16274,173.0,674.21,27,779210,0
16275,485.0,677.34,53,779263,0
16276,172.0,675.36,27,779290,0
16277,1154.0,674.73,107,779397,0
16278,1172.0,682.52,108,779505,0
16279,174.0,682.56,29,779534,0
16280,1147.0,682.51,113,779647,0
16281,1153.0,682.39,111,779758,0
16282,1236.0,693.02,113,779871,0
16283,370.0,695.01,39,779910,0
16284,178.0,695.09,29,779939,0
16285,1124.0,693.96,119,780058,0
16286,170.0,684.31,28,780086,0
16287,168.0,684.29,31,780117,0
16288,369.0,686.27,38,780155,0
16289,1144.0,693.96,105,780260,0
16290,483.0,697.1,56,780316,0
16291,1146.0,697.05,105,780421,0
16292,169.0,697.04,31,780452,0
16293,1503.0,710.35,145,780597,0
16294,1123.0,717.8,121,780718,0
16295,173.0,717.81,28,780746,0
16296,485.0,711.16,53,780799,0
16297,485.0,712.26,54,780853,0
16298,173.0,701.76,29,780882,0
16299,1152.0,711.58,107,780989,0
16300,170.0,692.09,27,781016,0
16301,170.0,692.07,30,781046,0
16302,372.0,694.07,40,781086,0
16303,394.0,679.22,47,781133,0
16304,170.0,676.98,30,781163,0
16305,1961.0,684.21,236,781399,0
16306,1234.0,692.79,112,781511,0
16307,1145.0,700.53,106,781617,0
16308,1153.0,710.38,116,781733,0
16309,174.0,708.21,26,781759,0
16310,1136.0,714.69,111,781870,0
16311,487.0,708.0,56,781926,0
16312,172.0,698.22,27,781953,0
16313,1154.0,706.05,107,782060,0
16314,1150.0,706.14,106,782166,0
16315,482.0,709.23,56,782222,0
16316,1145.0,708.48,107,782329,0
16317,174.0,697.98,31,782360,0
16318,702.0,693.65,68,782428,0
16319,1150.0,693.57,106,782534,0
16320,169.0,693.57,31,782565,0
16321,173.0,693.58,30,782595,0
16322,1353.0,703.12,128,782723,0
16323,393.0,702.23,45,782768,0
16324,170.0,691.74,27,782795,0
16325,170.0,681.22,30,782825,0
16326,1152.0,681.23,106,782931,0
16327,1148.0,671.94,105,783036,0
16328,1135.0,681.54,109,783145,0
16329,1505.0,694.89,142,783287,0
16330,1135.0,704.48,115,783402,0
16331,1146.0,704.48,108,783510,0
16332,1165.0,711.28,107,783617,0
16333,1149.0,721.07,114,783731,0
16334,171.0,711.36,25,783756,0
16335,172.0,711.39,29,783785,0
16336,377.0,711.27,48,783833,0
16337,391.0,713.49,46,783879,0
16338,1354.0,723.04,126,784005,0
16339,1160.0,729.77,104,784109,0
16340,482.0,732.89,52,784161,0
16341,1236.0,743.57,112,784273,0
16342,1152.0,743.58,104,784377,0
16343,983.0,749.45,101,784478,0
16344,170.0,737.56,27,784505,0
16345,390.0,739.79,47,784552,0
16346,172.0,736.68,27,784579,0
16347,1151.0,735.82,105,784684,0
16348,1157.0,743.49,108,784792,0
16349,1221.0,751.98,112,784904,0
16350,692.0,747.46,71,784975,0
16351,1237.0,747.47,112,785087,0
16352,372.0,739.76,40,785127,0
16353,1148.0,739.69,105,785232,0
16354,170.0,729.87,29,785261,0
16355,485.0,729.84,54,785315,0
16356,168.0,729.82,31,785346,0
16357,1152.0,739.64,106,785452,0
16358,175.0,736.54,28,785480,0
16359,175.0,726.78,28,785508,0
16360,1251.0,735.42,122,785630,0
16361,392.0,734.46,44,785674,0
16362,173.0,724.96,28,785702,0
16363,486.0,717.54,57,785759,0
16364,174.0,707.81,28,785787,0
16365,1228.0,707.86,113,785900,0
16366,486.0,711.01,52,785952,0
16367,177.0,701.54,28,785980,0
16368,1219.0,708.87,114,786094,0
16369,1220.0,709.56,112,786206,0
16370,1138.0,708.73,111,786317,0
16371,483.0,702.19,52,786369,0
16372,372.0,704.21,41,786410,0
16373,1237.0,714.88,111,786521,0
16374,1155.0,724.7,104,786625,0
16375,172.0,721.57,31,786656,0
16376,486.0,724.71,55,786711,0
16377,396.0,717.13,45,786756,0
16378,1150.0,716.91,110,786866,0
16379,170.0,716.87,27,786893,0
16380,388.0,709.28,46,786939,0
16381,390.0,701.65,45,786984,0
16382,170.0,690.99,27,787011,0
16383,483.0,692.12,63,787074,0
16384,370.0,694.04,40,787114,0
16385,1229.0,695.09,114,787228,0
16386,388.0,697.27,44,787272,0
16387,170.0,697.29,27,787299,0
16388,480.0,698.4,56,787355,0
16389,170.0,688.66,28,787383,0
16390,487.0,688.7,55,787438,0
16391,173.0,678.97,28,787466,0
16392,490.0,682.18,54,787520,0
16393,165.0,668.8,29,787549,0
16394,177.0,659.34,30,787579,0
16395,1160.0,669.21,111,787690,0
16396,1695.0,681.31,623,788313,0
16397,373.0,680.19,40,788353,0
16398,1788.0,696.34,193,788546,0
16399,2099.0,705.81,212,788758,0
16400,170.0,705.81,27,788785,0
